iter,M,N,repetition,loss,med_percentage_error,min_loss,max_loss,std_loss,P1_loss,P5_loss,P10_loss,P25_loss,P50_loss,P75_loss,P90_loss,P95_loss,P99_loss,min_med_percentage_error,max_med_percentage_error,std_med_percentage_error,P1_med_percentage_error,P5_med_percentage_error,P10_med_percentage_error,P25_med_percentage_error,P50_med_percentage_error,P75_med_percentage_error,P90_med_percentage_error,P95_med_percentage_error,P99_med_percentage_error,optimizer,sigma_e,Sobol,user_scheduler,gamma_scheduler,lr
5000,2.0,100.0,4.090909090909091,0.026206430651242885,0.008282022,0.004645186754111541,0.06830527003686807,0.017318008924959206,0.005450920569276772,0.008673855829937696,0.01270252490576385,0.016653881001478597,0.020216370291130083,0.03227635322144552,0.040678642407053815,0.054491956221960944,0.06554260727388665,0.0065692663,0.010051221,0.0010621374251523785,0.006633603572845459,0.0068909525871276855,0.007212638854980469,0.00748714804649353,0.008234381675720215,0.009028270840644836,0.009216010570526123,0.009633615612983704,0.009967699646949768,Adam,0.5,False,False,0.95,0.001
5100,2.0,100.0,4.090909090909091,0.02080009651544991,0.007864755,0.002624220610154013,0.048877333640523775,0.015590855163504292,0.0030392626858421626,0.004699430988594761,0.006774641367035509,0.01091022347382891,0.014323907841809345,0.03174766678726228,0.04329562349405319,0.04608647856728848,0.04831916262587672,0.0066289306,0.009329468,0.0007464699466572685,0.006677651405334472,0.00687253475189209,0.007116138935089111,0.0074493736028671265,0.007939964532852173,0.008112132549285889,0.008747130632400513,0.009038299322128296,0.009271234273910522,Adam,0.5,False,False,0.95,0.001
5200,2.0,100.0,4.090909090909091,0.018718121140634293,0.007825031,0.001568213387179846,0.06915021253373521,0.01875136645043021,0.002285851969341382,0.005156406297987526,0.008744599208795206,0.00890085942626922,0.012254132950910795,0.020713091463370078,0.031128700097217944,0.050139456315476574,0.0653480612900835,0.006309241,0.0096104145,0.0009296180468876374,0.006361207365989685,0.006569072604179382,0.006828904151916504,0.00713096559047699,0.008035391569137573,0.008391156792640686,0.00849837064743042,0.009054392576217651,0.009499210119247438,Adam,0.5,False,False,0.95,0.001
5300,2.0,100.0,4.090909090909091,0.01541829822591727,0.007865307,0.005071249957971949,0.040352164108909884,0.010691001664361124,0.005071249957971949,0.005071249957971949,0.005071249957971949,0.008241951681794903,0.013777338323187834,0.017759439710325592,0.02795573816964097,0.034153951139275426,0.039112521514983,0.0065350235,0.010070682,0.001107379524566804,0.006537032127380371,0.006545066833496094,0.006555110216140747,0.006965413689613342,0.007931351661682129,0.00835755467414856,0.0090923011302948,0.009581491351127625,0.009972843527793885,Adam,0.5,False,False,0.95,0.001
5400,2.0,100.0,4.090909090909091,0.029471604734038072,0.007803871,0.004565218930811155,0.12910785226894575,0.03483555757246757,0.004565218930811155,0.004565218930811155,0.004565218930811155,0.012676911848585146,0.021335894062421604,0.026450302389838767,0.04257229493849788,0.08584007360372181,0.120454296535901,0.006365478,0.009651661,0.0010621454197007358,0.0063798964023590084,0.006437569856643677,0.006509661674499512,0.007002159953117371,0.0076913535594940186,0.008489042520523071,0.009157627820968628,0.00940464437007904,0.00960225760936737,Adam,0.5,False,False,0.95,0.001
5500,2.0,100.0,4.090909090909091,0.044626090606666786,0.007648392,0.00829219242290979,0.13191730672627205,0.03916907996690881,0.008336593824337407,0.008514199430047872,0.008736206437185956,0.011684447438861378,0.03766801369401402,0.05622927462884848,0.09448167273251536,0.1131994897293937,0.1281737433268964,0.0064989924,0.009596586,0.001134562567254022,0.006502002477645874,0.006514042615890503,0.006529092788696289,0.006785839796066284,0.007303178310394287,0.008296266198158264,0.0095691978931427,0.009582892060279846,0.009593847393989562,Adam,0.5,False,False,0.95,0.001
5600,2.0,100.0,4.090909090909091,0.028647858139017726,0.0076801535,0.007109319077032084,0.06981342739131294,0.022896993697226392,0.007370984279849095,0.008417645091117138,0.00972597110520219,0.009999732478668671,0.021274700372996263,0.04139646297779895,0.06392555996104493,0.06686949367617893,0.06922464064828614,0.006514013,0.0099772215,0.0011359235301050279,0.0065214604139328,0.0065512508153915405,0.006588488817214966,0.006969809532165527,0.007238268852233887,0.008250266313552856,0.009289294481277466,0.009633257985115051,0.00990842878818512,Adam,0.5,False,False,0.95,0.001
5700,2.0,100.0,4.090909090909091,0.025645630122948616,0.007598305,0.004529559268905899,0.061165283723134505,0.021729309181805375,0.00465171336300208,0.005140329739386804,0.00575110020986771,0.006585965360913208,0.013456135754279126,0.04520723084041467,0.04922717822664072,0.055196230974887614,0.059971473173485126,0.0064442456,0.009367138,0.0008746475409194781,0.00647892951965332,0.0066176652908325195,0.0067910850048065186,0.007042974233627319,0.007317900657653809,0.008113861083984375,0.008661925792694092,0.009014531970024109,0.009296616911888123,Adam,0.5,False,False,0.95,0.001
5800,2.0,100.0,4.090909090909091,0.024292388379060083,0.0075289635,0.007768726980476458,0.08335834428352001,0.022754617336601432,0.007860036388254015,0.008225274019364242,0.008681821058252026,0.00937763830279241,0.014894103339529086,0.03453126867331466,0.037466478328328064,0.060412411305924035,0.07876915768800083,0.006104201,0.010049641,0.0013206157542219202,0.006130197644233703,0.00623418390750885,0.006364166736602783,0.0064461976289749146,0.0071690380573272705,0.008219346404075623,0.009430617094039917,0.009740129113197327,0.009987738728523255,Adam,0.5,False,False,0.95,0.001
5900,2.0,100.0,4.090909090909091,0.01604310241045265,0.0075018243,0.0038559235646176,0.05622314467701984,0.014857848872315123,0.00421183498774066,0.005635480680232901,0.0074150377958482035,0.007714447375084705,0.008435972505129157,0.01979959068589609,0.024490103319232546,0.04035662399812619,0.05304984054124112,0.00623405,0.00939846,0.0010111484800496126,0.0062616229057312015,0.006371915340423584,0.0065097808837890625,0.006881535053253174,0.007174164056777954,0.008324146270751953,0.008671879768371582,0.009035170078277588,0.009325802326202393,Adam,0.5,False,False,0.95,0.001
6000,2.0,100.0,4.090909090909091,0.012610503801065648,0.0077538136,0.0020695717080606163,0.04230057372532739,0.011518033993392903,0.0023052675231015024,0.003248050783265046,0.004426529858469475,0.004746869249166898,0.0083838437222458,0.016198906933765547,0.020941965337351334,0.03162126953133936,0.04016471288652979,0.0064697564,0.0092969835,0.0007772973446230138,0.00648687481880188,0.006555348634719849,0.00664094090461731,0.007579043507575989,0.007716506719589233,0.008051946759223938,0.008419007062911987,0.00885799527168274,0.00920918583869934,Adam,0.5,False,False,0.95,0.001
6100,2.0,100.0,4.090909090909091,0.019957339106417674,0.0075458153,0.004508715184951994,0.05938823224679432,0.018946739817867393,0.004508715184951994,0.004508715184951994,0.004508715184951994,0.005298422701976203,0.0109305322594076,0.02990350590045537,0.04639992776826054,0.05289408000752743,0.05808940179894095,0.0062515736,0.009795725,0.0009897105747992802,0.006252449750900268,0.0062559545040130615,0.006260335445404053,0.007239028811454773,0.007300078868865967,0.008093118667602539,0.008181095123291016,0.008988410234451294,0.009634262323379517,Adam,0.5,False,False,0.95,0.001
6200,2.0,100.0,4.090909090909091,0.017163055298894496,0.0074870884,0.007674776999981466,0.037042567072026765,0.009235872294181014,0.0078103772145875225,0.008352778073011748,0.00903077914604203,0.011849339997859207,0.015249231206081296,0.017291885407776014,0.03202575012708307,0.034534158599554915,0.036540885377532396,0.0064650476,0.00971815,0.0008978281697585884,0.006466510891914368,0.006472364068031311,0.00647968053817749,0.007136806845664978,0.007198423147201538,0.00786525011062622,0.008009642362594604,0.008863896131515503,0.009547299146652222,Adam,0.5,False,False,0.95,0.001
6300,2.0,100.0,4.090909090909091,0.019345113441870367,0.007376335,0.003985183487849593,0.04557817661493679,0.013882967851019801,0.004544168628719293,0.006780109192198092,0.009575034896546592,0.01136533079483567,0.013831944998763373,0.021081535060081914,0.04557817661493679,0.04557817661493679,0.04557817661493679,0.006027609,0.009748489,0.0010560209558830253,0.006048512458801269,0.0061321258544921875,0.006236642599105835,0.006567433476448059,0.007625997066497803,0.007849231362342834,0.00791311264038086,0.008830800652503967,0.009564951062202454,Adam,0.5,False,False,0.95,0.001
6400,2.0,100.0,4.090909090909091,0.014866125533805903,0.007362577,0.004764723526702972,0.03481710117589857,0.011090590008474134,0.004780554021433305,0.004843876000354635,0.004923028474006298,0.006827590333432391,0.010764935436457181,0.01814984742779841,0.03481710117589857,0.03481710117589857,0.03481710117589857,0.0059862137,0.009486735,0.0010157135597825826,0.00599098801612854,0.006010085344314575,0.006033957004547119,0.006849765777587891,0.007290512323379517,0.007755205035209656,0.00842207670211792,0.008954405784606934,0.009380269050598146,Adam,0.5,False,False,0.95,0.001
6500,2.0,100.0,4.090909090909091,0.023297894366158426,0.0073029697,0.0036334492086748642,0.08908152147083245,0.023887794817782165,0.003778038605949624,0.0043563961950486615,0.00507934318142246,0.009173093681331401,0.015128685373057569,0.027483456327346827,0.030438951292971046,0.059760236381901755,0.08321726445304634,0.0060650706,0.0092613995,0.0010352468992089812,0.006068533658981324,0.006082385778427124,0.006099700927734375,0.006286397576332092,0.007467448711395264,0.007845878601074219,0.008260637521743774,0.008761018514633179,0.009161323308944702,Adam,0.5,False,False,0.95,0.001
6600,2.0,100.0,4.090909090909091,0.014346483089010377,0.0069398065,0.003778393372745418,0.03496442389819473,0.010671719340812378,0.003930474117257842,0.0045387970953075394,0.0052992008178696605,0.00667004643881755,0.01132902663852015,0.017570050580845518,0.031585967942670656,0.033275195920432696,0.03462657830264232,0.0058085322,0.009647936,0.0011179490510253695,0.0058107137680053714,0.005819439888000488,0.005830347537994385,0.006182223558425903,0.006515681743621826,0.007485628128051758,0.007574677467346191,0.008611306548118591,0.009440609812736513,Adam,0.5,False,False,0.95,0.001
6700,2.0,100.0,4.090909090909091,0.022591437550319206,0.0072322516,0.005598584854748822,0.04740039118834727,0.016002399285961668,0.005668546837543759,0.005948394768723506,0.0062982046826981905,0.00879254222919997,0.01789244053693733,0.03417719547603671,0.04740039118834727,0.04740039118834727,0.04740039118834727,0.005815387,0.009639889,0.0012065642829776752,0.005828806757926941,0.005882486701011658,0.005949586629867554,0.006238371133804321,0.007121443748474121,0.00769689679145813,0.008747488260269165,0.00919368863105774,0.0095506489276886,Adam,0.5,False,False,0.95,0.001
6800,2.0,100.0,4.090909090909091,0.026853157535837946,0.006916851,0.006940112818653816,0.07362343427397022,0.022954731874138358,0.007076719171458037,0.007623144582674924,0.008306176346696031,0.00972938524853436,0.02042572446435143,0.031941018787066316,0.06567085004102431,0.06964714215749726,0.07282817585067564,0.0055964887,0.009196609,0.0010603980577179601,0.005621999502182007,0.005724042654037476,0.0058515965938568115,0.005881398916244507,0.007187962532043457,0.007437914609909058,0.0074617862701416016,0.008329197764396667,0.009023126959800721,Adam,0.5,False,False,0.95,0.001
6900,2.0,100.0,4.090909090909091,0.02852906939460005,0.0069094356,0.004992810305226409,0.0603493479442758,0.014660162006322097,0.005613609361829251,0.008096805588240618,0.011200800871254827,0.022393877032757116,0.029178473509260415,0.03397327867489959,0.03755032514060811,0.048949836542441956,0.058069445663909036,0.0059072375,0.009162098,0.0009625222392647944,0.005921000242233276,0.005976051092147827,0.006044864654541016,0.006324112415313721,0.0065021514892578125,0.007229998707771301,0.007949888706207275,0.008555993437767029,0.009040877223014832,Adam,0.5,False,False,0.95,0.001
7000,2.0,100.0,4.090909090909091,0.015508628284815834,0.0070183766,0.005098990589391126,0.031121473016734544,0.009740849311344973,0.005131989463210959,0.005263984958490294,0.005428979327589463,0.0069546443016537465,0.013979741841084616,0.021352661404596456,0.031121473016734544,0.031121473016734544,0.031121473016734544,0.0056383014,0.0100283325,0.0012294832639906195,0.005639296770095825,0.005643278360366821,0.005648255348205566,0.006310597062110901,0.006994903087615967,0.007400348782539368,0.00779154896736145,0.008909940719604492,0.009804654121398927,Adam,0.5,False,False,0.95,0.001
7100,2.0,100.0,4.090909090909091,0.012054249996381366,0.006902543,0.003762839213615012,0.021417048337409768,0.005982472171934037,0.003924357057235038,0.004570428431715141,0.005378017649815269,0.007570470329494414,0.010598745917226666,0.017377379336246328,0.01894705180044648,0.020182050068928124,0.02117004868371344,0.0057199597,0.009383917,0.0010649576683468484,0.005724859237670898,0.005744457244873047,0.005768954753875732,0.005990996956825256,0.006879448890686035,0.007327228784561157,0.007551014423370361,0.00846746563911438,0.009200626611709596,Adam,0.5,False,False,0.95,0.001
7200,2.0,100.0,4.090909090909091,0.019270369640964433,0.0070355344,0.004445960929270573,0.041952581635211685,0.012562512231161284,0.004614151398154381,0.0052869132736896125,0.006127865618108652,0.007762814485308821,0.01624094536865641,0.029394146187270376,0.030289001847654852,0.03612079174143327,0.040786223656456004,0.005703062,0.009477913,0.0011203624244644573,0.005710902810096741,0.005742266774177551,0.0057814717292785645,0.0061413198709487915,0.00688093900680542,0.007694274187088013,0.007803857326507568,0.008640885353088379,0.009310507774353029,Adam,0.5,False,False,0.95,0.001
7300,2.0,100.0,4.090909090909091,0.02131389830666228,0.006799102,0.002778781130274097,0.10862559925233406,0.03031742970818074,0.002825709537159622,0.0030134231647017213,0.003248065199129346,0.00687924871235281,0.010435212967449953,0.018126483692853728,0.033659456833019304,0.07114252804267668,0.10112898501040263,0.0054992437,0.009205043,0.0010692570650705675,0.00550239384174347,0.005514994263648987,0.005530744791030884,0.006077423691749573,0.006800532341003418,0.007278919219970703,0.007504701614379883,0.008354872465133667,0.009035009145736695,Adam,0.5,False,False,0.95,0.001
7400,2.0,100.0,4.090909090909091,0.014935921341010922,0.006906569,0.006278869157246595,0.027035689361501476,0.007171600815562155,0.006278869157246595,0.006278869157246595,0.006278869157246595,0.010494243204023028,0.012715810266213491,0.021416477178240755,0.02338125886887311,0.025208474115187292,0.02667024631223864,0.0055324733,0.009371132,0.001209581077509446,0.005534863471984864,0.005544424057006836,0.005556374788284302,0.005755111575126648,0.007043659687042236,0.0075529515743255615,0.007879793643951416,0.008625462651252747,0.009221997857093812,Adam,0.5,False,False,0.95,0.001
7500,2.0,100.0,4.090909090909091,0.02394406728067482,0.0065590306,0.007012383266302539,0.05257618542731291,0.014907446743433677,0.007197130819932897,0.007936121034454329,0.008859858802606119,0.011839526664014152,0.02629855393600741,0.03170104599225323,0.04163029304341106,0.047103239235361985,0.05148159618892273,0.0054697692,0.008681804,0.0009220786802266388,0.0054812848567962645,0.0055273473262786865,0.005584925413131714,0.005795508623123169,0.006667643785476685,0.006850481033325195,0.007218688726425171,0.007950246334075928,0.008535492420196534,Adam,0.5,False,False,0.95,0.001
7600,2.0,100.0,4.090909090909091,0.014680449584812,0.0066760075,0.004890956643281089,0.03140804625173633,0.010255400665542909,0.004972107759310465,0.005296712223427971,0.005702467803574853,0.007915261991070618,0.010446348392116249,0.020033112813862823,0.03140804625173633,0.03140804625173633,0.03140804625173633,0.005483538,0.009322584,0.001029075110824148,0.005487096309661865,0.0055013298988342285,0.005519121885299683,0.006274178624153137,0.006498366594314575,0.006883412599563599,0.007123053073883057,0.008222818374633789,0.009102630615234376,Adam,0.5,False,False,0.95,0.001
7700,2.0,100.0,4.090909090909091,0.019430815482742655,0.0065286593,0.0074807151971401815,0.058035365458307356,0.014173477937786198,0.007888302546668675,0.009518651944782647,0.011556588692425115,0.011647128496217742,0.014290575904449562,0.02080970068824553,0.029088241053151765,0.04356180325572956,0.05514065301779181,0.005454719,0.009361476,0.0010966771418486811,0.005455425381660462,0.005458250641822815,0.005461782217025757,0.005747273564338684,0.00651201605796814,0.006631419062614441,0.007197201251983643,0.008279338479042053,0.009145048260688782,Adam,0.5,False,False,0.95,0.001
7800,2.0,100.0,4.090909090909091,0.016161838297910548,0.006529594,0.006425591166345818,0.034889572378693834,0.008609115552216015,0.006487508033235326,0.006735175500793361,0.0070447598352409045,0.009311065343331074,0.01607630380975621,0.020974215551358397,0.02364222451441525,0.029265898446554542,0.03376483759226598,0.0052266717,0.008580089,0.0009411987687943182,0.00525355339050293,0.005361080169677734,0.00549548864364624,0.005862817168235779,0.006594449281692505,0.0068576037883758545,0.007370948791503906,0.007975518703460693,0.008459174633026124,Adam,0.5,False,False,0.95,0.001
7900,2.0,100.0,4.090909090909091,0.022591632748739612,0.0069636325,0.003992297116102567,0.06115644610548472,0.01925094129188335,0.004094995755613497,0.004505790313657216,0.005019283511211865,0.012235916659812732,0.013921770466071952,0.02756280122724564,0.05414151006239403,0.05764897808393937,0.060454952501175656,0.005584538,0.009214044,0.0012144776834990502,0.00559002161026001,0.0056119561195373535,0.005639374256134033,0.0060818493366241455,0.006412148475646973,0.008014470338821411,0.008199691772460938,0.008706867694854736,0.009112608432769776,Adam,0.5,False,False,0.95,0.001
8000,2.0,100.0,4.090909090909091,0.018378902514971422,0.0063598724,0.006741315911592121,0.03908308500063684,0.011805501929974394,0.006784370334769366,0.006956588027478351,0.00717186014336458,0.009104902584560853,0.013596100695576818,0.027757232604137417,0.03474657455613438,0.03691482977838561,0.0386494339561866,0.0055752695,0.0083274245,0.0008241519501605427,0.005575296282768249,0.005575403571128845,0.00557553768157959,0.005857676267623901,0.006109744310379028,0.006595537066459656,0.007168382406234741,0.00774790346622467,0.008211520314216614,Adam,0.5,False,False,0.95,0.001
8100,2.0,100.0,4.090909090909091,0.016811033892205614,0.006314765,0.00614716538036158,0.038074126307272624,0.010430390644306037,0.006367713809245454,0.0072499075247809495,0.008352649669200319,0.010239743222800204,0.013275020971472196,0.018188519765815373,0.03469291816797679,0.036383522237624706,0.03773600549334304,0.005185753,0.008592218,0.000943552592397057,0.005216851830482483,0.005341246724128723,0.0054967403411865234,0.00558076798915863,0.006314992904663086,0.006654709577560425,0.006873756647109985,0.007732987403869629,0.008420372009277345,Adam,0.5,False,False,0.95,0.001
8200,2.0,100.0,4.090909090909091,0.013233805335944553,0.0063054184,0.0035488502267156242,0.038924474048246234,0.009852869973949881,0.0038833909249685133,0.00522155371798007,0.006894257209244516,0.007773978555621646,0.01025615820679088,0.013407225346830046,0.022680965817828823,0.03080271993303753,0.0373001232252045,0.00529176,0.008484572,0.001024752194777818,0.005297583341598511,0.005320876836776733,0.005349993705749512,0.0054458677768707275,0.005964875221252441,0.006930291652679443,0.0073073506355285645,0.00789596140384674,0.008366850018501282,Adam,0.5,False,False,0.95,0.001
8300,2.0,100.0,4.090909090909091,0.01568569316920272,0.0062525193,0.0042539076636670435,0.03120915903173503,0.009606207633312817,0.004407800814969781,0.005023373420180732,0.00579283917669442,0.007598513089203729,0.01340084200669996,0.024454395309003715,0.026720388939781438,0.028964773985758235,0.030760282022539675,0.0052677095,0.008478075,0.0008694012276078885,0.005285218358039856,0.00535525381565094,0.005442798137664795,0.005730390548706055,0.0061660706996917725,0.006528615951538086,0.006611883640289307,0.007544979453086853,0.008291456103324891,Adam,0.5,False,False,0.95,0.001
8400,2.0,100.0,4.090909090909091,0.016571133211011103,0.0062520583,0.005221140695489026,0.03318788725753643,0.009460316482017079,0.005353154140668604,0.005881207921386919,0.006541275147284814,0.008537896626948222,0.0164099063020557,0.019439313614313707,0.03174279987740658,0.03246534356747151,0.03304337851952344,0.005259514,0.009545922,0.0011490178023528877,0.005268692970275879,0.0053054094314575195,0.00535130500793457,0.005829110741615295,0.006112486124038696,0.006238952279090881,0.006364673376083374,0.007955297827720642,0.009227797389030458,Adam,0.5,False,False,0.95,0.001
8500,2.0,100.0,4.090909090909091,0.012820656419372821,0.0060356366,0.008173263749939146,0.02663956683747794,0.006117829939391602,0.008185230451096401,0.008233097255725429,0.008292930761511712,0.008519453869595035,0.010358211090500795,0.014295805838240075,0.021638333501837755,0.02413895016965785,0.026139443503913923,0.0051976442,0.008408487,0.000877551473319172,0.005215096473693848,0.005284905433654785,0.005372166633605957,0.005523025989532471,0.005760490894317627,0.006152167916297913,0.006459981203079224,0.007434234023094177,0.00821363627910614,Adam,0.5,False,False,0.95,0.001
8600,2.0,100.0,4.090909090909091,0.015155846174608068,0.0061354204,0.0024834693647721694,0.04004959223850126,0.010870949302320746,0.003085843837732938,0.005495341729576013,0.008507214094379857,0.009660281995046406,0.01197129800771373,0.014230907196766316,0.03134924804353782,0.03569942014101954,0.03917955781900492,0.004820019,0.007945001,0.0008805916986234648,0.004870066046714782,0.00507025420665741,0.005320489406585693,0.00550997257232666,0.006092876195907593,0.0065216124057769775,0.0071239173412323,0.007534459233283997,0.007862892746925355,Adam,0.5,False,False,0.95,0.001
8700,2.0,100.0,4.090909090909091,0.01680501571417268,0.0061338623,0.005831038356623016,0.04504158820211026,0.01268380652773446,0.005860733134315818,0.005979512245087027,0.0061279861335510385,0.006191360750144718,0.011951413658333087,0.02467375163792919,0.02836444207675188,0.03670301513943107,0.043373873589574424,0.0051997006,0.007492006,0.0007017466641021831,0.005218085646629333,0.0052916258573532104,0.005383551120758057,0.005715817213058472,0.0059365034103393555,0.006552651524543762,0.006980866193771362,0.0072364360094070435,0.007440891861915588,Adam,0.5,False,False,0.95,0.001
8800,2.0,100.0,4.090909090909091,0.015673684570431577,0.0059511284,0.0029684378125913948,0.03644986174853032,0.012131991720182478,0.0030571531641458666,0.003412014570363754,0.003855591328136114,0.006661956283377608,0.011643184099144473,0.022193067942332403,0.03644986174853032,0.03644986174853032,0.03644986174853032,0.005175948,0.0075362027,0.0007581330849834052,0.005180394649505616,0.005198180675506592,0.0052204132080078125,0.0053304582834243774,0.005875647068023682,0.006148964166641235,0.006993114948272705,0.007264658808708191,0.00748189389705658,Adam,0.5,False,False,0.95,0.001
8900,2.0,100.0,4.090909090909091,0.01534231498042185,0.0058227805,0.00362620209199743,0.04637999736877846,0.01262684887761026,0.0037678029050302333,0.0043342061571614455,0.005042210222325462,0.00587850074457787,0.011202049968219524,0.020703792906294725,0.024348466489111577,0.035364231928945014,0.044176844280811776,0.004641235,0.007733047,0.0007714072872892904,0.004702609777450561,0.00494810938835144,0.005254983901977539,0.005369067192077637,0.005864769220352173,0.006012275815010071,0.006095319986343384,0.006914183497428894,0.007569274306297303,Adam,0.5,False,False,0.95,0.001
9000,2.0,100.0,4.090909090909091,0.01845872442860259,0.005937086,0.005300690002080337,0.04821169368223191,0.013444282196859366,0.005448474834407534,0.006039614163716324,0.006778538325352311,0.008426865971101644,0.01158867798358504,0.02513900115913866,0.03255263904256143,0.040382166362396665,0.046645788218264865,0.0053156316,0.007229924,0.0006217770451882869,0.005319491028785706,0.005334928631782532,0.0053542256355285645,0.005490735173225403,0.005814552307128906,0.006098031997680664,0.006851851940155029,0.007040888071060181,0.007192116975784302,Adam,0.5,False,False,0.95,0.001
9100,2.0,100.0,4.090909090909091,0.013776109597018062,0.0057377056,0.0022146418321511456,0.05321293269586466,0.014699288791774562,0.0022146418321511456,0.0022146418321511456,0.0022146418321511456,0.006055444135364839,0.009919135710994039,0.013600851761064875,0.02595977249553538,0.03958635259570002,0.050487616675831744,0.0045180917,0.007550001,0.0007250421500923146,0.004595726728439331,0.004906266927719116,0.005294442176818848,0.00543549656867981,0.005758702754974365,0.0058991312980651855,0.005918294191360474,0.006734147667884827,0.00738683044910431,Adam,0.5,False,False,0.95,0.001
9200,2.0,100.0,4.090909090909091,0.015655717000282465,0.0058602933,0.004457081780360875,0.03197944969460755,0.010722479201306626,0.004564188686283624,0.004992616309974621,0.0055281508395883675,0.007169597882018135,0.011606132895702698,0.025211819745087172,0.0314933625206453,0.03173640610762643,0.03193084097721133,0.004819691,0.007550806,0.0008278963689613935,0.004857665300369263,0.005009561777114868,0.005199432373046875,0.005323320627212524,0.005754202604293823,0.006049484014511108,0.0071038007736206055,0.0073273032903671265,0.0075061053037643434,Adam,0.5,False,False,0.95,0.001
9300,2.0,100.0,4.090909090909091,0.019199796930959964,0.005742593,0.00126996578447735,0.05067716302298592,0.015391950219952117,0.0014909034624700386,0.0023746541744407938,0.003479342564404237,0.006520151576663171,0.016850419869954548,0.029394000853342414,0.033890921252421304,0.04228404213770361,0.04899853884592947,0.0048586726,0.007222444,0.0006276731364259933,0.004899531602859497,0.005062967538833618,0.0052672624588012695,0.0053259581327438354,0.005684763193130493,0.006032615900039673,0.006085783243179321,0.006654113531112671,0.007108777761459351,Adam,0.5,False,False,0.95,0.001
9400,2.0,100.0,4.090909090909091,0.019890084042761078,0.005781553,0.005318847800684424,0.07669219179848435,0.021419142077801382,0.005413041166434183,0.005789814629433216,0.006260781458182008,0.008671395313427982,0.011251202393225428,0.02164797297640387,0.03758681747954162,0.05713950463901299,0.07278165436659009,0.004470706,0.007861137,0.0009087830885182377,0.004530015587806702,0.004767253994941711,0.005063802003860474,0.005204230546951294,0.005612432956695557,0.006115525960922241,0.0066405534744262695,0.007250845432281494,0.0077390789985656745,Adam,0.5,False,False,0.95,0.001
9500,2.0,100.0,4.090909090909091,0.0176499661161241,0.0056691547,0.004186712798606013,0.037302477881016476,0.009207192689906812,0.004719675115663619,0.006851524383894043,0.009516335969182072,0.009909579731546488,0.01944096978781986,0.020673618004748744,0.025758956758588383,0.03153071731980243,0.03614812576877367,0.0049085915,0.007039875,0.0006101702881428854,0.004912641644477844,0.004928842186927795,0.004949092864990234,0.005300164222717285,0.0057066380977630615,0.005922883749008179,0.006136149168014526,0.006588011980056763,0.006949502229690552,Adam,0.5,False,False,0.95,0.001
9600,2.0,100.0,4.090909090909091,0.011169171734141779,0.0057021813,0.004370186306697189,0.025436887639185467,0.0063808587123275265,0.004595513788551639,0.005496823715969438,0.0066234611252416874,0.007005171960372279,0.009406759980223969,0.012080212467192647,0.020576006042724696,0.023006446840955083,0.02495079947953939,0.0048178434,0.008091688,0.0008855101064415039,0.004845237731933594,0.004954814910888672,0.0050917863845825195,0.005214422941207886,0.0053949058055877686,0.00598299503326416,0.006018251180648804,0.007054969668388367,0.007884344458580017,Adam,0.5,False,False,0.95,0.001
9700,2.0,100.0,4.090909090909091,0.01348801179743711,0.006133814,0.003408518460825818,0.046217720972022876,0.01199546829540625,0.003557209499386596,0.004151973653629706,0.004895428846433593,0.008125757166150549,0.00967610124315682,0.012950641152488885,0.02276402814178013,0.0344908745569015,0.04387235168899861,0.00464651,0.008898377,0.0012180424840325735,0.0047078639268875126,0.004953280091285706,0.005260050296783447,0.005284503102302551,0.005735605955123901,0.006880208849906921,0.007085621356964111,0.007991999387741089,0.008717101812362672,Adam,0.5,False,False,0.95,0.001
9800,2.0,100.0,4.090909090909091,0.017163246367004514,0.005813474,0.005014824370262122,0.03014783799988238,0.009050051774878899,0.005116332458531336,0.005522364811608187,0.006029905252954252,0.008592414551250833,0.017512146321990114,0.024412330739242958,0.02500002300365701,0.027573930501769692,0.029633056500259845,0.004674077,0.0084275305,0.0010018479767726698,0.004715743660926819,0.004882410168647766,0.00509074330329895,0.005294129252433777,0.005655944347381592,0.005942419171333313,0.006547749042510986,0.007487639784812927,0.00823955237865448,Adam,0.5,False,False,0.95,0.001
9900,2.0,100.0,4.090909090909091,0.012452252784415469,0.0057337936,0.0027395653836207005,0.03669458168389117,0.011678586540739323,0.0027863164588127114,0.0029733207595807553,0.00320707613554081,0.0033210374663225606,0.008469972417830863,0.01851139283971954,0.027246253507070568,0.03197041759548087,0.035749748866209116,0.0044534802,0.006859541,0.0008705130641752388,0.004509523510932922,0.0047336965799331665,0.005013912916183472,0.005160793662071228,0.0052187442779541016,0.006695836782455444,0.006771266460418701,0.006815403699874878,0.006850713491439819,Adam,0.5,False,False,0.95,0.001
